event_id,sipm0,sipm1,sipm2,sipm3,sipm4,sipm5,sipm6,sipm7,sipm8,sipm9,sipm10,sipm11,sipm12,sipm13,sipm14,sipm15,x(mm),y(mm),z(mm),LCE (%)
161,1,5,3,3,3,3,3,3,3,4,5,3,6,3,1,6,-8.09104,-5.34865,-7.5,55
162,3,6,4,5,3,1,3,5,3,0,1,3,4,1,3,5,-22.0075,-10.6789,-7.5,50
163,2,1,2,6,4,3,3,4,1,1,1,2,5,2,3,3,-13.4043,17.0736,-7.5,43
164,4,0,1,2,4,2,2,0,2,5,2,3,2,4,7,2,14.9326,-5.28196,-7.5,42
165,7,5,2,6,2,3,3,4,1,5,2,1,3,4,1,4,30.7165,28.3465,-7.5,53
166,2,4,1,3,5,0,4,5,4,4,2,5,3,1,6,4,20.736,14.675,-7.5,53
167,3,9,2,2,1,5,7,1,4,5,2,1,5,5,1,3,-15.1663,24.8742,-7.5,56
168,1,1,1,2,1,4,2,1,3,9,6,4,5,2,4,2,19.6936,9.92909,-7.5,48
169,1,1,3,3,3,2,3,3,3,1,7,6,3,1,4,3,22.5954,17.498,-7.5,47
170,3,4,4,2,4,4,2,5,6,3,4,1,0,2,2,3,-28.418,-26.5327,-7.5,49
171,1,4,4,3,3,8,7,3,5,3,4,5,4,1,2,0,-30.9753,17.3856,-7.5,57
172,5,6,2,6,1,0,6,5,7,4,1,4,1,0,1,0,-21.7914,8.02041,-7.5,49
173,5,1,1,2,3,4,7,0,4,4,2,2,3,6,4,7,29.2106,-4.3252,-7.5,55
174,6,3,4,1,2,3,2,2,5,0,4,4,4,4,4,1,33.0234,-32.7209,-7.5,49
175,4,0,2,3,4,3,3,0,2,2,5,7,1,3,6,6,27.5991,27.679,-7.5,51
176,8,1,3,3,1,4,5,1,4,2,5,3,3,0,4,0,14.3351,5.24205,-7.5,47
177,1,6,2,1,1,3,5,3,2,5,6,4,3,4,2,2,-7.41299,-17.6191,-7.5,50
178,7,1,2,3,1,0,2,3,3,3,3,6,1,1,5,3,-7.10714,-1.42225,-7.5,44
179,2,5,4,6,3,2,1,2,1,0,5,4,3,3,2,5,-6.67853,24.7245,-7.5,48
180,2,5,0,2,6,2,1,3,4,3,3,0,1,4,2,2,-5.86362,-14.2983,-7.5,40
181,3,4,6,4,2,4,8,2,2,0,2,1,2,3,3,1,-27.7015,-28.9056,-7.5,47
182,6,5,1,3,8,4,4,3,3,1,1,2,3,3,2,2,-6.34021,-22.864,-7.5,51
183,2,2,4,5,1,0,5,6,4,3,1,3,1,6,2,2,-16.1293,30.6657,-7.5,47
184,0,4,1,3,6,1,2,8,3,1,3,2,4,3,4,1,26.936,4.16152,-7.5,46
185,4,0,0,1,3,5,3,3,2,4,5,2,3,6,3,7,14.5897,11.3556,-7.5,51
186,2,3,2,5,3,3,1,2,2,0,3,1,1,2,8,3,20.0642,3.88973,-7.5,41
187,2,3,5,3,6,2,6,2,1,6,2,2,4,6,3,1,4.73753,-15.2789,-7.5,54
188,2,4,3,2,3,5,3,3,1,3,1,1,2,2,5,2,-6.42584,3.30779,-7.5,42
189,2,1,6,2,4,1,3,4,3,3,4,2,2,1,0,4,16.6327,-11.4711,-7.5,42
190,1,0,4,2,2,0,1,2,4,7,4,3,4,7,5,4,24.9859,-23.2031,-7.5,50
191,2,1,0,4,3,4,4,5,3,4,1,2,4,2,3,2,-13.6942,30.2507,-7.5,44
192,1,1,3,2,0,0,2,5,3,1,9,5,1,4,5,2,21.4372,14.7413,-7.5,44
193,2,3,3,5,4,3,3,4,1,6,1,5,1,2,1,2,20.5387,25.5101,-7.5,46
194,0,2,2,4,3,5,4,2,5,5,3,2,1,4,3,4,12.2849,-18.2961,-7.5,49
195,2,3,2,2,2,4,0,4,2,2,4,6,2,2,8,1,7.66196,23.0581,-7.5,46
196,4,1,0,2,2,1,2,3,7,3,3,2,6,2,2,4,1.4354,-14.4214,-7.5,44
197,3,3,1,4,3,4,5,0,3,5,5,2,2,2,4,2,15.1115,-12.7781,-7.5,48
198,4,5,1,4,5,9,4,5,5,3,0,0,1,2,0,2,-17.1863,23.0523,-7.5,50
199,3,1,4,2,6,6,2,4,2,2,2,1,4,4,8,1,-12.6571,14.6596,-7.5,52
200,1,1,0,3,4,3,3,0,2,5,2,3,2,5,2,4,34.6768,12.9906,-7.5,40
201,1,6,4,4,1,5,2,2,1,2,2,2,3,1,5,3,0.1394,29.9379,-7.5,44
202,2,2,1,2,1,4,4,3,3,2,4,1,2,2,4,3,1.40059,0.759571,-7.5,40
203,2,3,4,1,3,1,2,3,1,4,2,0,6,2,4,6,-20.8127,-28.3632,-7.5,44
204,2,1,1,1,5,4,2,2,2,6,4,6,3,3,3,4,1.46331,26.8525,-7.5,49
205,0,2,2,0,3,3,6,3,0,7,2,3,2,2,3,2,24.3511,-3.041,-7.5,40
206,2,3,3,3,1,2,2,8,3,4,2,3,5,6,5,5,15.5536,29.3493,-7.5,57
207,1,3,2,3,4,9,0,0,5,4,2,1,1,4,5,3,5.32334,-30.1636,-7.5,47
208,2,5,2,2,3,0,6,2,2,2,3,2,3,4,2,1,4.42664,-24.5416,-7.5,41
209,1,3,3,0,1,0,2,6,1,5,9,3,3,5,5,3,10.4183,-14.1765,-7.5,50
210,4,3,2,2,1,7,2,2,5,5,1,1,1,1,3,2,-10.2925,-14.5152,-7.5,42
211,5,1,3,5,3,4,5,1,7,1,5,4,4,0,2,2,7.78378,-21.6593,-7.5,52
212,2,1,2,3,1,5,2,3,4,4,4,3,3,4,5,3,30.8641,-19.6975,-7.5,49
213,3,2,3,2,2,2,3,4,0,2,6,6,1,5,1,4,7.94553,-3.9973,-7.5,46
214,0,3,3,3,1,6,4,5,4,2,2,3,3,2,3,2,-11.7457,-9.77663,-7.5,46
